room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11416320,59943313,Private room,Oudenaarde,Oudenaarde,2,0.0,10,1.0,59.0,,50.842518,3.606347,2016-12-30 20:11:53.092471
2626362,12214053,Private room,Gent,Gent,24,5.0,2,1.0,42.0,,51.068643,3.668947,2016-12-30 20:11:51.899150
10027947,7830323,Private room,Gent,Gent,0,0.0,2,1.0,54.0,,51.029945,3.710273,2016-12-30 20:11:50.399741
13410800,6881938,Private room,Gent,Gent,2,0.0,2,1.0,42.0,,51.036361,3.744519,2016-12-30 20:11:47.520834
5034648,25990121,Private room,Brugge,Brugge,69,4.5,2,1.0,59.0,,51.207449,3.247521,2016-12-30 20:11:44.717067
7453229,39033136,Private room,Brugge,Brugge,106,5.0,2,1.0,47.0,,51.200003,3.238162,2016-12-30 20:11:37.876758
9057870,10317551,Private room,Ieper,Ieper,0,0.0,1,1.0,54.0,,50.846468,2.934955,2016-12-30 20:11:31.480559
15978971,52742499,Private room,Oudenaarde,Maarkedal,0,0.0,2,1.0,53.0,,50.768499,3.675578,2016-12-30 20:11:31.467166
715161,3683618,Private room,Brugge,Brugge,258,4.5,2,1.0,54.0,,51.200428,3.179112,2016-12-30 20:11:29.395279
14139363,85345436,Private room,Brugge,Brugge,19,4.5,2,1.0,48.0,,51.21593,3.228155,2016-12-30 20:11:29.385170
16134240,44716762,Private room,Brugge,Brugge,3,4.5,2,1.0,48.0,,51.215213,3.222298,2016-12-30 20:11:27.795290
6483496,27402749,Private room,Brugge,Torhout,9,4.5,1,1.0,48.0,,51.076295,3.097102,2016-12-30 20:11:27.017564
12238673,65863747,Private room,Ieper,Ieper,3,5.0,2,1.0,54.0,,50.849476,2.882435,2016-12-30 20:11:20.458753
15925176,9175868,Private room,Gent,Gent,1,0.0,3,1.0,43.0,,51.059693,3.691456,2016-12-30 19:26:31.840359
13442576,47784400,Private room,Gent,Gent,0,0.0,2,1.0,54.0,,51.052541,3.737619,2016-12-30 19:26:28.814686
16484300,36968049,Private room,Gent,Gent,0,0.0,1,1.0,53.0,,51.030963,3.748656,2016-12-30 19:26:27.608700
4899821,9500699,Private room,Gent,Destelbergen,10,4.5,1,1.0,55.0,,51.068954,3.79707,2016-12-30 19:26:27.606307
13793642,26412120,Private room,Gent,Gent,13,5.0,1,1.0,56.0,,51.05989,3.727584,2016-12-30 19:26:25.105843
3801064,6721957,Private room,Gent,Gent,25,4.5,2,1.0,43.0,,51.052667,3.715323,2016-12-30 19:26:23.668611
11538310,39312954,Private room,Gent,Gent,13,5.0,4,1.0,53.0,,51.039286,3.666523,2016-12-30 19:26:23.647430
11373016,14192228,Private room,Gent,Gent,13,4.5,2,1.0,54.0,,51.059488,3.724738,2016-12-30 19:26:20.583129
5303608,18097910,Private room,Gent,Gent,198,5.0,2,1.0,54.0,,51.060835,3.743962,2016-12-30 19:26:16.805443
13604549,30301615,Private room,Oudenaarde,Horebeke,0,0.0,2,1.0,54.0,,50.828227,3.711777,2016-12-30 19:26:13.819313
3948035,4708370,Private room,Gent,Gent,7,4.5,2,1.0,54.0,,51.06346,3.708782,2016-12-30 19:26:13.806286
9724803,50191169,Private room,Veurne,De Panne,30,4.5,4,1.0,55.0,,51.109322,2.61089,2016-12-30 19:26:13.804032
14571283,59163716,Private room,Oostende,De Haan,9,4.0,2,1.0,48.0,,51.275841,3.032806,2016-12-30 19:26:13.801300
5590250,28983914,Private room,Gent,Gent,38,5.0,2,1.0,48.0,,51.029748,3.709355,2016-12-30 19:26:13.791509
14381964,12772331,Private room,Gent,Gent,9,4.5,2,1.0,53.0,,51.061007,3.721895,2016-12-30 19:26:13.788958
8915725,15430806,Private room,Gent,Gent,62,4.5,2,1.0,42.0,,51.029472,3.729393,2016-12-30 19:26:12.223023
16257427,34737136,Private room,Brugge,Knokke-Heist,0,0.0,2,1.0,57.0,,51.339804,3.293886,2016-12-30 19:26:12.217800
13060650,72325902,Private room,Gent,Gent,1,0.0,2,1.0,52.0,,51.041645,3.701917,2016-12-30 19:26:12.188032
15177496,14648033,Private room,Oostende,De Haan,6,4.5,2,1.0,43.0,,51.263217,3.020635,2016-12-30 19:26:10.898508
14665178,91114388,Private room,Oostende,Oostende,9,4.5,2,1.0,43.0,,51.22102,2.905841,2016-12-30 19:26:10.896047
8842961,46308785,Private room,Diksmuide,Lo-Reninge,21,4.5,2,1.0,45.0,,50.972572,2.730158,2016-12-30 19:26:10.874739
15556517,100150204,Private room,Gent,Gent,1,0.0,2,1.0,59.0,,51.041348,3.735012,2016-12-30 19:26:10.870400
15352661,13069374,Private room,Gent,Gent,11,5.0,2,1.0,59.0,,51.031284,3.710054,2016-12-30 19:26:10.866397
6320973,6956912,Private room,Brugge,Brugge,105,4.5,2,1.0,43.0,,51.212986,3.237619,2016-12-30 19:26:10.862236
3331899,3605930,Private room,Gent,Gent,100,5.0,2,1.0,42.0,,51.053053,3.749231,2016-12-30 19:26:09.488723
13488621,21796256,Private room,Brugge,Brugge,5,5.0,2,1.0,59.0,,51.209376,3.242204,2016-12-30 19:26:09.482787
12381137,44029396,Private room,Ieper,Ieper,9,4.5,2,1.0,43.0,,50.867789,2.89866,2016-12-30 19:26:09.470215
5857149,11350258,Private room,Gent,Gent,25,4.5,2,1.0,54.0,,51.04837,3.74378,2016-12-30 19:26:09.456127
13730220,80301064,Private room,Gent,Gent,13,4.5,5,1.0,54.0,,51.041315,3.74516,2016-12-30 19:26:07.955400
1096972,1809226,Private room,Brugge,Brugge,101,4.5,2,1.0,48.0,,51.209254,3.212003,2016-12-30 19:26:07.948961
13403124,47442274,Private room,Kortrijk,Menen,5,5.0,2,1.0,48.0,,50.757882,3.213546,2016-12-30 19:26:07.940796
1410649,7605531,Private room,Gent,Gent,42,4.5,2,1.0,56.0,,51.041196,3.741975,2016-12-30 19:26:07.936049
7556348,3362271,Private room,Gent,Gent,45,4.5,2,1.0,62.0,,51.064495,3.726227,2016-12-30 19:26:07.928396
7694692,39724637,Private room,Ieper,Wervik,46,5.0,3,1.0,42.0,,50.837495,3.060148,2016-12-30 19:26:06.178886
7286328,4524353,Private room,Gent,Gent,129,5.0,2,1.0,42.0,,51.038811,3.713088,2016-12-30 19:26:06.172655
13093076,39312954,Private room,Gent,Gent,15,5.0,2,1.0,42.0,,51.038955,3.664715,2016-12-30 19:26:06.150574
7850502,39055637,Private room,Kortrijk,Kortrijk,36,4.5,3,1.0,53.0,,50.826524,3.261846,2016-12-30 19:26:04.512821
13294512,75034711,Private room,Brugge,Brugge,52,4.5,2,1.0,46.0,,51.211497,3.243836,2016-12-30 19:26:04.504431
16203371,105833524,Private room,Brugge,Brugge,2,0.0,2,1.0,59.0,,51.248515,3.229774,2016-12-30 19:26:04.490797
15472022,6542785,Private room,Gent,Gent,7,4.5,2,1.0,48.0,,51.043929,3.730382,2016-12-30 19:26:02.723028
3912769,7472263,Private room,Gent,Gent,62,4.5,3,1.0,48.0,,51.060968,3.741992,2016-12-30 19:26:02.703234
9781944,50191169,Private room,Veurne,De Panne,24,4.5,3,1.0,58.0,,51.109657,2.611816,2016-12-30 19:26:01.420210
15654686,101038828,Private room,Brugge,Brugge,24,5.0,2,1.0,59.0,,51.204745,3.212937,2016-12-30 19:26:01.408263
4140980,21482178,Private room,Oostende,Gistel,38,5.0,2,1.0,59.0,,51.151958,2.960337,2016-12-30 19:26:00.543947
1379725,7472263,Private room,Gent,Gent,108,4.5,2,1.0,46.0,,51.060955,3.741548,2016-12-30 19:25:59.225646
12586550,56730689,Private room,Brugge,Zedelgem,13,4.5,2,1.0,54.0,,51.105611,3.165326,2016-12-30 19:25:59.219153
14218072,13740541,Private room,Gent,Gent,6,4.5,2,1.0,48.0,,51.061583,3.717198,2016-12-30 19:25:59.215753
11320127,59163716,Private room,Oostende,De Haan,53,4.5,2,1.0,48.0,,51.273988,3.033698,2016-12-30 19:25:59.210628
14053072,1734521,Private room,Gent,Gent,1,0.0,2,1.0,42.0,,51.062355,3.70082,2016-12-30 19:25:59.200053
1098409,6036056,Private room,Gent,Gent,147,4.5,2,1.0,43.0,,51.051923,3.727915,2016-12-30 19:25:58.168891
4869792,11716565,Private room,Brugge,Brugge,14,4.5,2,1.0,59.0,,51.220324,3.227213,2016-12-30 19:25:58.161743
7029855,36854291,Private room,Brugge,Torhout,26,4.5,2,1.0,52.0,,51.083292,3.06992,2016-12-30 19:25:58.146684
6423048,15773474,Private room,Namur,Gembloux,6,4.5,2,1.0,47.0,,50.563438,4.693264,2016-12-30 19:17:22.429940
4776384,24633167,Private room,Brussel,Ukkel,0,0.0,2,1.0,54.0,,50.802342,4.339522,2016-12-30 19:17:12.525720
9023747,23257435,Private room,Brussel,Elsene,0,0.0,1,1.0,52.0,,50.818422,4.354163,2016-12-30 19:17:12.509073
313785,466151,Private room,Brussel,Ukkel,29,4.5,4,1.0,59.0,,50.813112,4.349017,2016-12-30 19:17:10.866157
2863621,9588491,Private room,Brussel,Brussel,106,5.0,2,1.0,54.0,,50.849797,4.343133,2016-12-30 19:15:44.202800
14012832,15001311,Private room,Brussel,Brussel,0,0.0,2,1.0,48.0,,50.849377,4.35033,2016-12-30 19:15:44.198193
6454515,7794604,Private room,Brussel,Brussel,1,0.0,2,1.0,54.0,,50.848679,4.356786,2016-12-30 19:15:44.195113
14210527,4588117,Private room,Brussel,Sint-Jans-Molenbeek,0,0.0,3,1.0,48.0,,50.851496,4.338904,2016-12-30 19:15:44.190799
11648644,2622273,Private room,Brussel,Brussel,3,5.0,2,1.0,43.0,,50.850267,4.347545,2016-12-30 19:15:44.185260
2978401,2850813,Private room,Brussel,Brussel,6,5.0,2,1.0,53.0,,50.849955,4.349284,2016-12-30 19:15:42.410692
8980320,17169511,Private room,Brussel,Brussel,50,5.0,2,1.0,50.0,,50.844553,4.349284,2016-12-30 19:15:40.892780
15449432,8773966,Private room,Brussel,Jette,0,0.0,2,1.0,43.0,,50.870807,4.332441,2016-12-30 19:15:40.884217
13470989,20961346,Private room,Brussel,Brussel,0,0.0,2,1.0,43.0,,50.851992,4.344002,2016-12-30 19:15:40.878094
2749370,14034402,Private room,Brussel,Brussel,71,4.5,1,1.0,53.0,,50.86386,4.351741,2016-12-30 19:15:38.844465
4212336,15363814,Private room,Brussel,Brussel,0,0.0,2,1.0,43.0,,50.852653,4.352075,2016-12-30 19:15:37.644119
8079600,20060045,Private room,Brussel,Brussel,7,4.0,2,1.0,59.0,,50.851986,4.347876,2016-12-30 19:15:32.272006
1290032,7015467,Private room,Brussel,Elsene,19,4.5,2,1.0,50.0,,50.821304,4.353723,2016-12-30 19:15:01.949508
4644037,23821915,Private room,Brussel,Vorst,1,0.0,2,1.0,46.0,,50.816923,4.343608,2016-12-30 19:15:01.933718
922445,3690765,Private room,Brussel,Ukkel,2,0.0,2,1.0,54.0,,50.811543,4.347483,2016-12-30 19:15:01.391558
12893136,70597628,Private room,Brussel,Brussel,1,0.0,2,1.0,62.0,,50.808948,4.36697,2016-12-30 19:15:01.378078
12356420,6421332,Private room,Brussel,Ukkel,0,0.0,2,1.0,54.0,,50.791654,4.339339,2016-12-30 19:15:01.367199
1477874,5796528,Private room,Brussel,Ukkel,1,0.0,2,1.0,59.0,,50.815375,4.34644,2016-12-30 19:15:01.360068
4595671,23821915,Private room,Brussel,Ukkel,2,0.0,3,1.0,53.0,,50.815303,4.343929,2016-12-30 19:14:58.294654
8268250,10424265,Private room,Brussel,Elsene,4,5.0,2,1.0,42.0,,50.821261,4.39139,2016-12-30 19:14:05.508710
11237763,22135556,Private room,Brussel,Brussel,10,3.5,2,1.0,42.0,,50.848779,4.351964,2016-12-30 19:13:51.877961
10069863,23173908,Private room,Brussel,Brussel,22,4.5,2,1.0,43.0,,50.845911,4.361753,2016-12-30 19:13:51.873686
7771607,4767009,Private room,Brussel,Brussel,11,5.0,2,1.0,43.0,,50.84914,4.354164,2016-12-30 19:13:51.870262
15804098,101110199,Private room,Brussel,Brussel,2,0.0,2,1.0,43.0,,50.851062,4.351375,2016-12-30 19:13:51.867935
943591,5105115,Private room,Brussel,Brussel,7,5.0,2,1.0,54.0,,50.855034,4.352589,2016-12-30 19:13:51.860843
7015997,14149139,Private room,Brussel,Brussel,21,5.0,2,1.0,48.0,,50.854383,4.357296,2016-12-30 19:13:49.538000
6664590,5482255,Private room,Brussel,Brussel,0,0.0,2,1.0,54.0,,50.845013,4.377926,2016-12-30 19:13:36.687188
1533037,8176007,Private room,Halle-Vilvoorde,Machelen,17,4.5,2,1.0,54.0,,50.914911,4.442267,2016-12-30 19:13:31.693374
1866880,931655,Private room,Halle-Vilvoorde,Wezembeek-Oppem,0,0.0,6,1.0,48.0,,50.838959,4.497247,2016-12-30 19:13:28.622487
9107308,47470015,Private room,Antwerpen,Antwerpen,0,0.0,1,1.0,53.0,,51.205563,4.4063,2016-12-30 19:12:26.382903
4880425,8697282,Private room,Leuven,Leuven,18,4.0,2,1.0,45.0,,50.869849,4.700889,2016-12-30 19:12:05.030967
16157435,78620033,Private room,Antwerpen,Schilde,0,0.0,6,1.0,54.0,,51.242428,4.575939,2016-12-30 19:12:05.009104
16251268,102451248,Private room,Leuven,Leuven,0,0.0,4,1.0,43.0,,50.875001,4.702931,2016-12-30 19:12:03.499355
12188117,4300789,Private room,Leuven,Leuven,9,5.0,2,1.0,50.0,,50.887294,4.702651,2016-12-30 19:11:31.865067
5419090,28093852,Private room,Namur,Fernlemont,23,4.5,3,1.0,54.0,,50.582235,5.019811,2016-12-30 19:11:25.750447
8421205,31997728,Private room,Liège,Chaudfontaine,0,0.0,2,1.0,53.0,,50.599086,5.634384,2016-12-30 19:11:25.736518
3482752,2674130,Private room,Huy,Burdinne,2,0.0,2,1.0,59.0,,50.579998,5.04711,2016-12-30 19:11:24.338731
9104085,31468864,Private room,Liège,Liège,51,4.5,2,1.0,43.0,,50.642946,5.586705,2016-12-30 19:11:24.335853
16073698,95145981,Private room,Liège,Seraing,0,0.0,2,1.0,43.0,,50.590277,5.482024,2016-12-30 19:11:24.331695
4864762,25023155,Private room,Namur,Gembloux,1,0.0,2,1.0,45.0,,50.591874,4.778911,2016-12-30 19:11:24.322141
2107212,6577702,Private room,Huy,Villers-le-Bouillet,0,0.0,2,1.0,43.0,,50.604126,5.20366,2016-12-30 19:11:24.313588
7343196,38469496,Private room,Liège,Oupeye,55,4.5,5,1.0,43.0,,50.700113,5.613132,2016-12-30 19:11:24.308805
16517141,108585185,Private room,Liège,Beyne-Heusay,0,0.0,2,1.0,49.0,,50.638453,5.662508,2016-12-30 19:11:23.146430
14129661,81612572,Private room,Liège,Herstal,11,5.0,2,1.0,43.0,,50.678507,5.594789,2016-12-30 19:11:23.138645
16433495,34220922,Private room,Waremme,Waremme,0,0.0,2,1.0,43.0,,50.691998,5.253175,2016-12-30 19:11:21.819095
5226587,26952270,Private room,Waremme,Hannuit,14,4.5,2,1.0,42.0,,50.681887,5.085082,2016-12-30 19:11:19.218508
14611317,40265174,Private room,Namur,Fosses-la-Ville,5,5.0,5,1.0,43.0,,50.395508,4.698832,2016-12-30 19:11:16.725385
1236318,2674130,Private room,Huy,Burdinne,20,4.5,2,1.0,59.0,,50.578404,5.046169,2016-12-30 19:11:15.659785
10950391,31490394,Private room,Namur,Namur,10,4.0,1,1.0,43.0,,50.4713,4.856593,2016-12-30 19:11:15.650112
6428267,18356238,Private room,Namur,Andenne,41,4.5,2,1.0,45.0,,50.470664,5.079586,2016-12-30 19:11:14.516643
14660910,91069002,Private room,Namur,Jemeppe-sur-Sambre,2,0.0,2,1.0,43.0,,50.475488,4.651025,2016-12-30 19:11:12.219091
15408968,98661803,Private room,Namur,Namur,4,5.0,2,1.0,43.0,,50.456932,4.87152,2016-12-30 19:11:10.622154
6870800,36007286,Private room,Nivelles,Chaumont-Gistoux,3,4.5,3,1.0,50.0,,50.647962,4.687873,2016-12-30 19:11:07.864113
15109712,95710476,Private room,Dinant,Ciney,4,5.0,2,1.0,59.0,,50.291051,5.099139,2016-12-30 19:11:07.838116
14567963,90238392,Private room,Waremme,Hannuit,2,0.0,6,1.0,54.0,,50.695625,5.119284,2016-12-30 19:11:04.703891
13205704,73998373,Private room,Namur,La Bruyère,12,5.0,4,1.0,42.0,,50.533088,4.749922,2016-12-30 19:11:04.693366
15819369,50191580,Private room,Nivelles,Chastre,0,0.0,2,1.0,54.0,,50.599802,4.604137,2016-12-30 19:11:04.687080
13200775,73925077,Private room,Namur,Gembloux,1,0.0,2,1.0,61.0,,50.507203,4.730089,2016-12-30 19:11:01.896002
8962368,46839771,Private room,Charleroi,Chapelle-lez-Herlaimont,1,0.0,2,1.0,54.0,,50.443843,4.296958,2016-12-30 19:11:01.888874
5796943,1641252,Private room,Charleroi,Charleroi,66,4.5,2,1.0,45.0,,50.44361,4.4227,2016-12-30 19:10:50.820925
5611820,29090613,Private room,Marche-en-Famenne,Hotton,7,4.5,2,1.0,62.0,,50.293192,5.420397,2016-12-30 19:10:48.907417
3056344,15558707,Private room,Verviers,Burg-Reuland,1,0.0,2,1.0,59.0,,50.182278,6.066808,2016-12-30 19:10:48.900720
7979689,42116522,Private room,Huy,Amay,10,4.5,2,1.0,54.0,,50.575499,5.311699,2016-12-30 19:10:48.897028
6228678,19716230,Private room,Liège,Liège,1,0.0,2,1.0,48.0,,50.636413,5.570517,2016-12-30 19:10:48.890484
4536411,11440632,Private room,Liège,Liège,24,5.0,2,1.0,53.0,,50.64745,5.574236,2016-12-30 19:10:48.887126
11329156,59281445,Private room,Verviers,Malmedy,3,4.5,2,1.0,50.0,,50.428748,6.026303,2016-12-30 19:10:48.880998
2939110,15006901,Private room,Verviers,Dison,5,4.5,8,1.0,48.0,,50.595143,5.857844,2016-12-30 19:10:47.216354
9163140,47695612,Private room,Verviers,Eupen,3,4.5,3,1.0,54.0,,50.629905,6.036123,2016-12-30 19:10:47.212056
8056000,42550937,Private room,Marche-en-Famenne,Hotton,20,4.5,2,1.0,59.0,,50.286633,5.480657,2016-12-30 19:10:47.204295
7272750,38013889,Private room,Verviers,Büllingen,1,0.0,2,1.0,48.0,,50.379331,6.343234,2016-12-30 19:10:47.197455
6970553,36497917,Private room,Liège,Liège,0,0.0,2,1.0,54.0,,50.624491,5.58385,2016-12-30 19:10:46.106795
9035402,43796809,Private room,Tongeren,Borgloon,0,0.0,2,1.0,43.0,,50.806726,5.346251,2016-12-30 19:10:44.711898
2513936,12852655,Private room,Liège,Liège,56,4.5,2,1.0,43.0,,50.640047,5.58227,2016-12-30 19:10:44.688646
486335,2406985,Private room,Liège,Liège,44,4.0,2,1.0,54.0,,50.570041,5.57413,2016-12-30 19:10:44.681255
6624334,34668022,Private room,Marche-en-Famenne,Hotton,1,0.0,8,1.0,54.0,,50.267301,5.449502,2016-12-30 19:10:44.678081
6625012,34668022,Private room,Marche-en-Famenne,Hotton,7,4.5,8,1.0,56.0,,50.265683,5.449946,2016-12-30 19:10:43.260680
2744444,10346205,Private room,Liège,Liège,39,4.5,2,1.0,42.0,,50.642762,5.585328,2016-12-30 19:10:43.249154
15994641,1992933,Private room,Liège,Liège,0,0.0,2,1.0,48.0,,50.650172,5.589665,2016-12-30 19:10:43.243653
2910497,14838951,Private room,Liège,Oupeye,15,4.5,5,1.0,54.0,,50.695817,5.650931,2016-12-30 19:10:43.232005
14684190,70271884,Private room,Liège,Liège,1,0.0,2,1.0,42.0,,50.62568,5.590111,2016-12-30 19:10:43.218267
11566190,19252430,Private room,Liège,Liège,2,0.0,1,1.0,46.0,,50.633524,5.55441,2016-12-30 19:10:43.209051
6549627,33673524,Private room,Liège,Aywaille,16,4.5,2,1.0,53.0,,50.483746,5.707093,2016-12-30 19:10:41.792028
5139104,17546708,Private room,Marche-en-Famenne,Erezée,17,5.0,10,1.0,54.0,,50.299325,5.461717,2016-12-30 19:10:41.779928
14144033,85409936,Private room,Marche-en-Famenne,Durbuy,5,5.0,4,1.0,43.0,,50.351151,5.579543,2016-12-30 19:10:41.768655
14828561,70271884,Private room,Liège,Liège,0,0.0,1,1.0,43.0,,50.625999,5.589461,2016-12-30 19:10:41.760933
1334609,3508041,Private room,Tongeren,Voeren,8,4.5,2,1.0,43.0,,50.756471,5.716929,2016-12-30 19:10:41.745422
13038631,21458177,Private room,Verviers,Stoumont,11,4.0,2,1.0,43.0,,50.396542,5.819236,2016-12-30 19:10:40.357211
14719000,89984810,Private room,Verviers,Stavelot,1,0.0,2,1.0,59.0,,50.379144,5.994862,2016-12-30 19:10:40.342428
14081100,12532859,Private room,Verviers,Theux,1,0.0,2,1.0,54.0,,50.490131,5.831286,2016-12-30 19:10:40.334680
15404182,6438697,Private room,Verviers,Spa,2,0.0,2,1.0,54.0,,50.493231,5.8656,2016-12-30 19:10:38.970104
7314078,37709607,Private room,Verviers,Sankt Vith,4,4.5,2,1.0,48.0,,50.28318,6.123772,2016-12-30 19:10:38.967272
5688314,11699004,Private room,Liège,Liège,19,4.5,2,1.0,43.0,,50.635586,5.572053,2016-12-30 19:10:38.942535
9200033,15756947,Private room,Verviers,Stavelot,4,5.0,2,1.0,48.0,,50.388566,5.911009,2016-12-30 19:10:37.686249
15781062,90632476,Private room,Liège,Chaudfontaine,0,0.0,2,1.0,48.0,,50.594217,5.615578,2016-12-30 19:10:37.680348
7831363,24821799,Private room,Verviers,Büllingen,2,0.0,2,1.0,54.0,,50.334775,6.286245,2016-12-30 19:10:37.670644
6433433,29518182,Private room,Verviers,Theux,3,4.5,1,1.0,43.0,,50.539381,5.861963,2016-12-30 19:10:37.662453
2324674,9968206,Private room,Verviers,Theux,8,4.5,3,1.0,54.0,,50.473389,5.795632,2016-12-30 19:10:37.657808
9421470,48147105,Private room,Liège,Fléron,19,5.0,2,1.0,43.0,,50.620875,5.720104,2016-12-30 19:10:36.664536
6891333,21146504,Private room,Verviers,Sankt Vith,17,4.5,3,1.0,54.0,,50.288699,6.127267,2016-12-30 19:10:36.653437
16541019,106522357,Private room,Verviers,Spa,0,0.0,4,1.0,54.0,,50.491524,5.859746,2016-12-30 19:10:36.649901
3231961,9968206,Private room,Verviers,Theux,12,4.5,2,1.0,54.0,,50.471457,5.797749,2016-12-30 19:10:35.183852
13900875,68171779,Private room,Verviers,Theux,10,4.5,2,1.0,54.0,,50.51507,5.81455,2016-12-30 19:10:35.175048
2056207,10528230,Private room,Verviers,Burg-Reuland,17,4.5,4,1.0,43.0,,50.208875,6.144009,2016-12-30 19:10:35.164024
15759917,38469496,Private room,Liège,Soumagne,0,0.0,2,1.0,43.0,,50.631282,5.735767,2016-12-30 19:10:35.155986
12038227,60905428,Private room,Marche-en-Famenne,Durbuy,14,5.0,2,1.0,54.0,,50.315895,5.516632,2016-12-30 19:10:35.150208
11704962,62218909,Private room,Liège,Liège,5,4.5,3,1.0,59.0,,50.619398,5.588865,2016-12-30 19:10:33.769149
9102580,31468864,Private room,Liège,Liège,51,4.5,2,1.0,43.0,,50.643188,5.587068,2016-12-30 19:10:33.761903
15511899,92595267,Private room,Liège,Fléron,0,0.0,2,1.0,54.0,,50.631193,5.691639,2016-12-30 19:10:31.059521
16302652,41079359,Private room,Diksmuide,Houthulst,1,0.0,4,1.0,43.0,,50.978914,2.917944,2016-12-30 19:44:57.690224
12000233,59163716,Private room,Oostende,De Haan,19,4.5,2,1.0,48.0,,51.274123,3.032039,2016-12-30 19:44:57.686261
13951509,54890147,Private room,Oostende,Ichtegem,2,0.0,2,1.0,43.0,,51.09689,3.014417,2016-12-30 19:44:57.675953
16422405,39570933,Private room,Brugge,Brugge,0,0.0,2,1.0,42.0,,51.204406,3.216675,2016-12-30 19:44:57.673495
13637381,56730689,Private room,Brugge,Zedelgem,0,0.0,2,1.0,53.0,,51.10897,3.169089,2016-12-30 19:44:57.666756
6149975,31891813,Private room,Roeselare,Roeselare,51,4.5,2,1.0,44.0,,50.952006,3.119851,2016-12-30 19:44:56.334739
6690262,35016795,Private room,Tielt,Wingene,43,5.0,2,1.0,43.0,,51.036123,3.210786,2016-12-30 19:44:56.331944
2331043,11862621,Private room,Brugge,Brugge,19,4.5,2,1.0,55.0,,51.197012,3.252565,2016-12-30 19:44:56.329162
15953491,103576570,Private room,Veurne,De Panne,1,0.0,4,1.0,54.0,,51.100713,2.582525,2016-12-30 19:44:56.322876
7269580,37813731,Private room,Oostende,Middelkerke,19,4.5,2,1.0,54.0,,51.1691,2.776366,2016-12-30 19:44:56.320853
2702128,12767778,Private room,Brugge,Brugge,12,4.5,2,1.0,52.0,,51.187561,3.248938,2016-12-30 19:44:56.315566
923058,1809226,Private room,Brugge,Brugge,70,5.0,2,1.0,48.0,,51.20921,3.212022,2016-12-30 19:44:56.311289
514885,2175622,Private room,Brugge,Brugge,182,4.5,2,1.0,58.0,,51.295587,3.19462,2016-12-30 19:44:56.298571
14552588,14648033,Private room,Oostende,De Haan,8,5.0,2,1.0,43.0,,51.264201,3.025278,2016-12-30 19:44:54.621804
3717015,18848273,Private room,Brugge,Brugge,224,4.5,2,1.0,48.0,,51.210584,3.245952,2016-12-30 19:44:54.613242
11550048,49022860,Private room,Brugge,Torhout,23,5.0,2,1.0,59.0,,51.03471,3.073976,2016-12-30 19:44:53.088053
15169258,82784553,Private room,Oostende,Oostende,0,0.0,4,1.0,44.0,,51.233838,2.915975,2016-12-30 19:44:53.085818
7414890,11702222,Private room,Veurne,Koksijde,52,4.5,2,1.0,46.0,,51.110152,2.636556,2016-12-30 19:44:53.073861
6609013,33877243,Private room,Brugge,Brugge,58,4.5,2,1.0,59.0,,51.21722,3.235298,2016-12-30 19:44:53.068040
15627260,32579072,Private room,Kortrijk,Kuurne,2,0.0,2,1.0,59.0,,50.86598,3.275952,2016-12-30 19:44:51.729872
2992751,15258983,Private room,Veurne,Koksijde,46,4.5,2,1.0,59.0,,51.1183,2.639253,2016-12-30 19:44:51.719071
4108085,7618760,Private room,Veurne,Koksijde,32,4.5,2,1.0,56.0,,51.124494,2.681293,2016-12-30 19:44:51.708563
14448176,78846071,Private room,Oostende,Ichtegem,7,5.0,4,1.0,43.0,,51.08471,3.03073,2016-12-30 19:44:50.307316
3581853,18042801,Private room,Brugge,Brugge,64,5.0,2,1.0,53.0,,51.202368,3.246955,2016-12-30 19:44:50.302854
13844891,79270963,Private room,Brugge,Brugge,38,4.5,2,1.0,59.0,,51.222071,3.207595,2016-12-30 19:44:50.300645
7513914,39365281,Private room,Oostende,Oostende,35,4.5,2,1.0,54.0,,51.231286,2.911859,2016-12-30 19:44:50.285580
6564009,34334833,Private room,Kortrijk,Harelbeke,0,0.0,1,1.0,48.0,,50.829982,3.30847,2016-12-30 19:44:46.709939
1428204,7680949,Private room,Brugge,Damme,38,4.5,2,1.0,54.0,,51.20397,3.319931,2016-12-30 19:44:46.703196
2855131,2395823,Private room,Eeklo,Maldegem,9,4.5,2,1.0,48.0,,51.23349,3.446706,2016-12-30 19:44:46.698554
1607894,6922134,Private room,Gent,Gent,8,4.5,3,1.0,58.0,,51.031892,3.727868,2016-12-30 19:44:46.689849
13808206,32837673,Private room,Gent,Gent,5,3.5,2,1.0,59.0,,51.041086,3.728571,2016-12-30 19:44:46.687294
14609375,20432609,Private room,Gent,Gent,0,0.0,2,1.0,54.0,,51.04277,3.721841,2016-12-30 19:44:46.685037
3318774,16755735,Private room,Gent,Gent,19,4.5,2,1.0,62.0,,51.048154,3.730812,2016-12-30 19:44:46.681901
15090561,16391035,Private room,Gent,Gent,1,0.0,2,1.0,48.0,,51.05059,3.703086,2016-12-30 19:44:46.679453
9068073,2982277,Private room,Gent,Gent,10,5.0,2,1.0,54.0,,51.0508,3.733798,2016-12-30 19:44:46.676348
7028469,13966044,Private room,Gent,Gent,11,4.5,6,1.0,53.0,,51.050227,3.712801,2016-12-30 19:44:46.672459
